03915   ,WMO ,NCM     ,1800-12-31,1448,1001,F,2999-12-31,,,ID XREF 1           ,,198.0
03915   ,WMO ,SREW    ,1800-12-31,1448,1001,F,2999-12-31,,,ID XREF 1           ,,198.0
959970  ,RAIN,SREW    ,1800-12-31,1448,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,198.0
03915   ,WMO ,SYNOP   ,1800-12-31,1448,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,198.0
959969  ,RAIN,WADRAIN ,1800-12-31,1448,1001,F,2999-12-31,1996.0,,,,
955821  ,RAIN,CLMSN   ,1800-12-31,1450,1001,F,2999-12-31,1990.0,,,,
955804  ,RAIN,CLMSN   ,1800-12-31,1450,1001,F,2999-12-31,1990.0,,,,
955803  ,RAIN,CLMSN   ,1800-12-31,1450,1001,F,2999-12-31,1990.0,,,,
955823  ,RAIN,CLMSN   ,1800-12-31,1450,1001,F,2999-12-31,1990.0,,,,
955817  ,RAIN,CLMSN   ,1800-12-31,1450,1001,F,2999-12-31,1990.0,,,,
955818  ,RAIN,CLMSN   ,1800-12-31,1450,1001,F,2999-12-31,1990.0,,,,
9142    ,DCNN,CLMSN   ,1800-12-31,1450,1001,F,2999-12-31,1990.0,,,,
03917   ,WMO ,CLM71-06,1800-12-31,1450,1001,F,2999-12-31,1994.0,,,,
03917   ,WMO ,CLM71-11,1800-12-31,1450,1001,F,2999-12-31,1998.0,,,,
9142    ,DCNN,DRADR35 ,1800-12-31,1450,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,
9142    ,DCNN,HSUN3445,1800-12-31,1450,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,
914201  ,WIND,HWND6910,1800-12-31,1450,1001,F,2999-12-31,,,ID XREF 1           ,,
914201  ,WIND,HWND6910,1800-12-31,1450,1001,T,2999-12-31,1996.0,,,,
EGAA    ,ICAO,METAR   ,1800-12-31,1450,1001,F,2999-12-31,,WX_HRLY_OB  ,,,
9142    ,DCNN,MODLERAD,1800-12-31,1450,1001,T,2999-12-31,1997.0,,ID XREF 1           ,,
955819  ,RAIN,NCM     ,1800-12-31,1450,1001,T,2999-12-31,,,ID XREF 1           ,,199.0
9142    ,DCNN,NCM     ,1800-12-31,1450,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,199.0
